video_id,comment,Cleaned_Text,Final_Text,IsTextNaN,SentimentScore_RoBERTa,Sentiment_RoBERTa,NeutralSource_RoBERTa
MGWYD4KBZpQ,"Made in India? Really? It's a well known fact that Indians (India) buy made in China's finished product or spare parts and disassembled them before re-assembling them with certain parts of made in india into a finished product, before re-labelling them as ""made in India"". eg. drones. Is it true that ""Defense sources revealed that investigations uncovered Chinese-origin electronics embedded in Indian drones""🤭🤣😂",made india really well known fact indians india buy made chinas finished product spare parts disassembled reassembling certain parts made india finished product relabelling made india eg drones true defense sources revealed investigations uncovered chineseorigin electronics embedded indian drones,made india really well known fact indians india buy made chinas finished product spare parts disassembled reassembling certain parts made india finished product relabelling made india eg drones true defense sources revealed investigations uncovered chineseorigin electronics embedded indian drones,False,-0.0637708306312561,Neutral,Real Text
MGWYD4KBZpQ,"🤭🤣😂😅😆Made in India? Really? Despite Western and Indian efforts to hype up Indian CEOs and Indian talents and Indian tech, reality prevails in the end. Not one single Indian could make any DeepSeek moment or any TikTock moment. Over-paid, over-hyped and over-rated. 🤭",made india really despite western indian efforts hype indian ceos indian talents indian tech reality prevails end one single indian could make deepseek moment tiktock moment overpaid overhyped overrated,made india really despite western indian efforts hype indian ceos indian talents indian tech reality prevails end one single indian could make deepseek moment tiktock moment overpaid overhyped overrated,False,0.017696574330329895,Neutral,Real Text
MGWYD4KBZpQ,Modi is slave of usa...,modi slave usa,modi slave usa,False,-0.2438722550868988,Neutral,Real Text
MGWYD4KBZpQ,Didn't knew a French channel is running Indian propaganda 😂,didnt knew french channel running indian propaganda,didnt knew french channel running indian propaganda,False,-0.6853897571563721,Negative,Real Text
MGWYD4KBZpQ,Will they weaponize rice grains? 😂😂😂,weaponize rice grains,weaponize rice grains,False,-0.4310353994369507,Neutral,Real Text
MGWYD4KBZpQ,This deliberate attempt to erase J&K from India's map by Western liberal media won't be forgotten or forgiven,deliberate attempt erase jk indias map western liberal media wont forgotten forgiven,deliberate attempt erase jk indias map western liberal media wont forgotten forgiven,False,-0.5572406649589539,Negative,Real Text
MGWYD4KBZpQ,Report this channel showing wrong map,report channel showing wrong map,report channel showing wrong map,False,-0.8429239988327026,Negative,Real Text
MGWYD4KBZpQ,India shd ally with France rather than US,india shd ally france rather us,india shd ally france rather us,False,-0.05761423334479332,Neutral,Real Text
MGWYD4KBZpQ,Show the correct map of India,show correct map india,show correct map india,False,0.054455697536468506,Neutral,Real Text
MGWYD4KBZpQ,Don't buy weapons from France .,dont buy weapons france,dont buy weapons france,False,-0.44261687994003296,Neutral,Real Text
MGWYD4KBZpQ,Show full map of india😕😕,show full map india,show full map india,False,0.0025550425052642822,Neutral,Real Text
MGWYD4KBZpQ,Sanction india; they are growing tension south asia and try to rule mafia style,sanction india growing tension south asia try rule mafia style,sanction india growing tension south asia try rule mafia style,False,-0.40752744674682617,Neutral,Real Text
MGWYD4KBZpQ,Ukraine not a country Ukraine poland are russian part😊😊😊,ukraine country ukraine poland russian part,ukraine country ukraine poland russian part,False,-0.10451316088438034,Neutral,Real Text
MGWYD4KBZpQ,I love make in india 🇮🇳😘😘😘😘,love make india,love make india,False,0.7804897427558899,Positive,Real Text
MGWYD4KBZpQ,You will not show ur map of india because otherwise you will be banned in india. This shows France is not a friend of India. Indians are actually naive to understand french hypocritical designs. I hope someday indians will understand that france and french dont like Indians. They consider india a 3rd class country,show ur map india otherwise banned india shows france friend india indians actually naive understand french hypocritical designs hope someday indians understand france french dont like indians consider india rd class country,show ur map india otherwise banned india shows france friend india indians actually naive understand french hypocritical designs hope someday indians understand france french dont like indians consider india rd class country,False,-0.5219340920448303,Negative,Real Text
MGWYD4KBZpQ,Imagine how many toilets that could be built with that money.😁,imagine many toilets could built money,imagine many toilets could built money,False,-0.060614168643951416,Neutral,Real Text
MGWYD4KBZpQ,Fnck France..india is sovereign and it has landscape from full kasmir to kanyakumari,fnck franceindia sovereign landscape full kasmir kanyakumari,fnck franceindia sovereign landscape full kasmir kanyakumari,False,-0.07014243304729462,Neutral,Real Text
MGWYD4KBZpQ,Is France24 challenging India's sovereignty and territorial integrity by distorting the Map?,france challenging indias sovereignty territorial integrity distorting map,france challenging indias sovereignty territorial integrity distorting map,False,-0.3186049163341522,Neutral,Real Text
MGWYD4KBZpQ,Use the correct map of India,use correct map india,use correct map india,False,0.050412870943546295,Neutral,Real Text
MGWYD4KBZpQ,Show the correct map of india j&k is part of India,show correct map india jk part india,show correct map india jk part india,False,0.03381505608558655,Neutral,Real Text
MGWYD4KBZpQ,"Buy things from the west, Israel, Russia and even China and then put a “made in India” tag on..,",buy things west israel russia even china put made india tag,buy things west israel russia even china put made india tag,False,-0.2036542296409607,Neutral,Real Text
MGWYD4KBZpQ,"India, first world ambitions, third world mentality!!!",india first world ambitions third world mentality,india first world ambitions third world mentality,False,-0.30676987767219543,Neutral,Real Text
MGWYD4KBZpQ,"Make in India means buying Tata Nanos!! Indian-made arms are third-rate, not nearly as good as anything produced in the west, and Indians need to stop deluding themselves that their weapons will be as good western kit within any decent timespan. That is the reality, and  it's also why India continues to buy superior French aircraft, superior Israeli small arms, but also foolishly continues to buy third-rate Russian armour!",make india means buying tata nanos indianmade arms thirdrate nearly good anything produced west indians need stop deluding weapons good western kit within decent timespan reality also india continues buy superior french aircraft superior israeli small arms also foolishly continues buy thirdrate russian armour,make india means buying tata nanos indianmade arms thirdrate nearly good anything produced west indians need stop deluding weapons good western kit within decent timespan reality also india continues buy superior french aircraft superior israeli small arms also foolishly continues buy thirdrate russian armour,False,-0.13551445305347443,Neutral,Real Text
MGWYD4KBZpQ,Who will buy Indian trash 😂😂😂,buy indian trash,buy indian trash,False,-0.9236758947372437,Negative,Real Text
MGWYD4KBZpQ,Show the full and currect map of India 🤝😌,show full currect map india,show full currect map india,False,0.0037748515605926514,Neutral,Real Text
MGWYD4KBZpQ,"India is going to doninate in Military equipment? 

You mean the same way it dominates in...

1) IT Hardware
2) Batteries
3) Semiconductors
4) EVs
5) Healthcare
6) AI
7) Infrastructure Development
8) Non-Corruption
9) Finance
10) R&D

???

Wow! Hooray!",india going doninate military equipment mean way dominates hardware batteries semiconductors evs healthcare ai infrastructure development noncorruption finance rd wow hooray,india going doninate military equipment mean way dominates hardware batteries semiconductors evs healthcare ai infrastructure development noncorruption finance rd wow hooray,False,0.8265247344970703,Positive,Real Text
MGWYD4KBZpQ,Use full map of India. J&K is part of our country. If you are friend of India then act like a friend. These things are very emotional for our country.,use full map india jk part country friend india act like friend things emotional country,use full map india jk part country friend india act like friend things emotional country,False,0.13754107058048248,Neutral,Real Text
MGWYD4KBZpQ,Use correct map of india,use correct map india,use correct map india,False,0.050412870943546295,Neutral,Real Text
MGWYD4KBZpQ,"Congratulation, the BRAIN BEHIND THE SCENE...NEVER STOP NEVER GIVE UP...JAI HIND 💪🇮🇳💪",congratulation brain behind scenenever stop never give upjai hind,congratulation brain behind scenenever stop never give upjai hind,False,0.14206665754318237,Neutral,Real Text
MGWYD4KBZpQ,"""seeks to"" nailed it perfectly, it's been the case for decades",seeks nailed perfectly case decades,seeks nailed perfectly case decades,False,0.16920526325702667,Neutral,Real Text
MGWYD4KBZpQ,India needs to spend more on R&D,india needs spend rd,india needs spend rd,False,-0.09547124058008194,Neutral,Real Text
MGWYD4KBZpQ,Bloody french put correct map,bloody french put correct map,bloody french put correct map,False,-0.04435676336288452,Neutral,Real Text
7jQYRdoV9RQ,"Overall, India is creating good quality products at lower prices! What do we need in India next? I say Reece’s Peanut Butter Cups and Five Guys!",overall india creating good quality products lower prices need india next say reeces peanut butter cups five guys,overall india creating good quality products lower prices need india next say reeces peanut butter cups five guys,False,0.7335011959075928,Positive,Real Text
7jQYRdoV9RQ,What about food safety and health risk. ? Quality used.,food safety health risk quality used,food safety health risk quality used,False,-0.6564768552780151,Negative,Real Text
7jQYRdoV9RQ,Where scammers payback office??,scammers payback office,scammers payback office,False,-0.5316665768623352,Negative,Real Text
7jQYRdoV9RQ,Bruh demote US and promote india😂😂,bruh demote us promote india,bruh demote us promote india,False,-0.08889984339475632,Neutral,Real Text
7jQYRdoV9RQ,cocacola zero in india is scam... just boil the both...and find the truth,cocacola zero india scam boil bothand find truth,cocacola zero india scam boil bothand find truth,False,-0.315604567527771,Neutral,Real Text
7jQYRdoV9RQ,indian products have more harmful chemicals and palm oil and sugar,indian products harmful chemicals palm oil sugar,indian products harmful chemicals palm oil sugar,False,-0.9058431386947632,Negative,Real Text
7jQYRdoV9RQ,Are you pew di pie,pew di pie,pew di pie,False,-0.007507607340812683,Neutral,Real Text
7jQYRdoV9RQ,The irony is everysingle item contains some form of sugar. And not the good one. The one that fucks up your body and rots your teeth. Be it American or Indian,irony everysingle item contains form sugar good one one fucks body rots teeth american indian,irony everysingle item contains form sugar good one one fucks body rots teeth american indian,False,-0.8440559506416321,Negative,Real Text
7jQYRdoV9RQ,Amul chocolate is garbage. It’s utter garbage.,amul chocolate garbage utter garbage,amul chocolate garbage utter garbage,False,-0.9601226449012756,Negative,Real Text
7jQYRdoV9RQ,"Let me give a view being an Indian..definitely The Indian products qre cheaper but they also mean inferior quality of products ..the ingredients used arw very very cheap and they also use different taste enhancers which are even banned in many countries ...palm oil and added sugars are most common ,they use it nearly all the products. Basically they are made to be addictive.",let give view indiandefinitely indian products qre cheaper also mean inferior quality products ingredients used arw cheap also use different taste enhancers even banned many countries palm oil added sugars common use nearly products basically made addictive,let give view indiandefinitely indian products qre cheaper also mean inferior quality products ingredients used arw cheap also use different taste enhancers even banned many countries palm oil added sugars common use nearly products basically made addictive,False,-0.6035356521606445,Negative,Real Text
7jQYRdoV9RQ,"You said India make cheaper products, but in Indian rupees these are not cheaper!",said india make cheaper products indian rupees cheaper,said india make cheaper products indian rupees cheaper,False,0.11198517680168152,Neutral,Real Text
7jQYRdoV9RQ,"Difference in INDIAN ONES: Palm Oil, internationally banned ingredients 😢",difference indian ones palm oil internationally banned ingredients,difference indian ones palm oil internationally banned ingredients,False,-0.4105965495109558,Neutral,Real Text
7jQYRdoV9RQ,Indian regulations in food are poor. Unhealthy as its way sugary and less quality.,indian regulations food poor unhealthy way sugary less quality,indian regulations food poor unhealthy way sugary less quality,False,-0.9316246509552002,Negative,Real Text
7jQYRdoV9RQ,Food poison kaledha bro 😮😢,food poison kaledha bro,food poison kaledha bro,False,-0.7407661080360413,Negative,Real Text
7jQYRdoV9RQ,"Bro read the ingredients use , compare the quality of contents",bro read ingredients use compare quality contents,bro read ingredients use compare quality contents,False,-0.0891798585653305,Neutral,Real Text
7jQYRdoV9RQ,I would NEVER touch any of these packages mass produced junk things made anywhere honestly....,would never touch packages mass produced junk things made anywhere honestly,would never touch packages mass produced junk things made anywhere honestly,False,-0.9283612966537476,Negative,Real Text
7jQYRdoV9RQ,Nothing good ever come out from India.,nothing good ever come india,nothing good ever come india,False,-0.8613296151161194,Negative,Real Text
7jQYRdoV9RQ,You should try the European versions,try european versions,try european versions,False,0.019409727305173874,Neutral,Real Text
7jQYRdoV9RQ,Orea in India is very sweet but missing coco chocolate taste. Orea is in worst taste 😂❤🎉,orea india sweet missing coco chocolate taste orea worst taste,orea india sweet missing coco chocolate taste orea worst taste,False,-0.9182741641998291,Negative,Real Text
7jQYRdoV9RQ,"Ya Hershey's really tastes like vomit in India also ,we have cadbury go back  Hershey's",ya hersheys really tastes like vomit india also cadbury go back hersheys,ya hersheys really tastes like vomit india also cadbury go back hersheys,False,-0.9494248032569885,Negative,Real Text
7jQYRdoV9RQ,All cheese and onion chips are gross 😆rehardless which country,cheese onion chips gross rehardless country,cheese onion chips gross rehardless country,False,-0.9651914834976196,Negative,Real Text
7jQYRdoV9RQ,"To be honest some of the Global food brands in India are not getting changed after global changes happen in another country. Lays potato  slices are different in India and USA. India is capable for making thin slices but they are not doing , I wonder both are same brand with same base for making chips but why thicker slices in India?😂😂😂😂",honest global food brands india getting changed global changes happen another country lays potato slices different india usa india capable making thin slices wonder brand base making chips thicker slices india,honest global food brands india getting changed global changes happen another country lays potato slices different india usa india capable making thin slices wonder brand base making chips thicker slices india,False,0.0430094450712204,Neutral,Real Text
7jQYRdoV9RQ,"Interesting video my sir,love from india,you gotta try pani puri too",interesting video sirlove indiayou gotta try pani puri,interesting video sirlove indiayou gotta try pani puri,False,0.8736090064048767,Positive,Real Text
7jQYRdoV9RQ,ISN'T HE PEWDEIEIE? WHY DOES HE LOOK LIKE PEWDIEPIE? 😭 pin this comment.,isnt pewdeieie look like pewdiepie pin comment,isnt pewdeieie look like pewdiepie pin comment,False,-0.05880953371524811,Neutral,Real Text
7jQYRdoV9RQ,Indian products taste better because they allow harmful ingrediants in the product,indian products taste better allow harmful ingrediants product,indian products taste better allow harmful ingrediants product,False,-0.33965206146240234,Neutral,Real Text
7jQYRdoV9RQ,Indian chips are 90% primium air,indian chips primium air,indian chips primium air,False,0.013124041259288788,Neutral,Real Text
7jQYRdoV9RQ,Bro those are not Indian pringles!! They are imported from Malaysia man 💀,bro indian pringles imported malaysia man,bro indian pringles imported malaysia man,False,-0.15035602450370789,Neutral,Real Text
7jQYRdoV9RQ,"Hershey candies taste fine to me but kind of plain. But I'm American, I'm used to it!",hershey candies taste fine kind plain im american im used,hershey candies taste fine kind plain im american im used,False,0.5173570513725281,Positive,Real Text
7jQYRdoV9RQ,KitKat straberry my favourite,kitkat straberry favourite,kitkat straberry favourite,False,0.14487498998641968,Neutral,Real Text
7jQYRdoV9RQ,"you should have tried Pringles made in India, not imported one",tried pringles made india imported one,tried pringles made india imported one,False,0.023169323801994324,Neutral,Real Text
7jQYRdoV9RQ,This Bullshit is simply liking Indian food just to get many views/like from India because India is the most populated country in the world..stop this you butthole we knew you lied to us by liking our foods just for your own benefits,bullshit simply liking indian food get many viewslike india india populated country worldstop butthole knew lied us liking foods benefits,bullshit simply liking indian food get many viewslike india india populated country worldstop butthole knew lied us liking foods benefits,False,-0.5974210500717163,Negative,Real Text
7jQYRdoV9RQ,"Just because your audience is indian you dont have to lie about the shit quality as an NRI I know how pathetic the taste difference and quality of ingredients are in india. The sugar content alone in kitkat in india is so differnet, blud just lied in the first 2mins of the video about the kitkats. Such a scam 😂😂😂",audience indian dont lie shit quality nri know pathetic taste difference quality ingredients india sugar content alone kitkat india differnet blud lied first mins video kitkats scam,audience indian dont lie shit quality nri know pathetic taste difference quality ingredients india sugar content alone kitkat india differnet blud lied first mins video kitkats scam,False,-0.8526736497879028,Negative,Real Text
7jQYRdoV9RQ,The real truth is this guy here is broke or otherwise just wanr to make money by indian ordinance this guy just brag india every single video he made so far,real truth guy broke otherwise wanr make money indian ordinance guy brag india every single video made far,real truth guy broke otherwise wanr make money indian ordinance guy brag india every single video made far,False,-0.3809964954853058,Neutral,Real Text
7jQYRdoV9RQ,Watching it while having lays ..,watching lays,watching lays,False,0.0367707759141922,Neutral,Real Text
7jQYRdoV9RQ,You know Chocos got a big pack in india too,know chocos got big pack india,know chocos got big pack india,False,0.03859001398086548,Neutral,Real Text
7jQYRdoV9RQ,"White people be like : India is Dirty ,Indian people are disgusting 

Also white people : Indian food vlog,food comparison,Indian food mukbang,Indian bridal makeup,trying Indian saree,Reacting to Indian movies,series , celebrities ,exploring India , etc etc",white people like india dirty indian people disgusting also white people indian food vlogfood comparisonindian food mukbangindian bridal makeuptrying indian sareereacting indian moviesseries celebrities exploring india etc etc,white people like india dirty indian people disgusting also white people indian food vlogfood comparisonindian food mukbangindian bridal makeuptrying indian sareereacting indian moviesseries celebrities exploring india etc etc,False,-0.8729748725891113,Negative,Real Text
7jQYRdoV9RQ,99.99% is indian Audience.🎉,indian audience,indian audience,False,-0.04371452331542969,Neutral,Real Text
7jQYRdoV9RQ,"After alll this comparison , i say i better stay in India and enjoy better flavors n taste to my buds",alll comparison say better stay india enjoy better flavors n taste buds,alll comparison say better stay india enjoy better flavors n taste buds,False,0.7778677344322205,Positive,Real Text
7jQYRdoV9RQ,The American products have used healthier ingredients.,american products used healthier ingredients,american products used healthier ingredients,False,0.5918825268745422,Positive,Real Text
7jQYRdoV9RQ,I always confuse this guy with pewdipie,always confuse guy pewdipie,always confuse guy pewdipie,False,-0.4309609532356262,Negative,Real Text
7jQYRdoV9RQ,Amul dark chocolate orange flavour and fruit & nut are so good and they also contain 55% cacao which is very healthy. The 70% and 90% are too bitter but suitable for health conscious people.,amul dark chocolate orange flavour fruit nut good also contain cacao healthy bitter suitable health conscious people,amul dark chocolate orange flavour fruit nut good also contain cacao healthy bitter suitable health conscious people,False,0.8679674863815308,Positive,Real Text
7jQYRdoV9RQ,You're not American are you,youre american,youre american,False,-0.21555852890014648,Neutral,Real Text
7jQYRdoV9RQ,U should have tried manam chocolate from Hyderabad please try it once ❤,u tried manam chocolate hyderabad please try,u tried manam chocolate hyderabad please try,False,0.11368878930807114,Neutral,Real Text
7jQYRdoV9RQ,Thought it was PewDiePie 💀,thought pewdiepie,thought pewdiepie,False,0.05765342712402344,Neutral,Real Text
7jQYRdoV9RQ,Poha mixed with milk sugar and bananas is my ultimate breakfast.,poha mixed milk sugar bananas ultimate breakfast,poha mixed milk sugar bananas ultimate breakfast,False,0.40033823251724243,Neutral,Real Text
7jQYRdoV9RQ,"Ur  taste bud has really got into inferior products 👍 
Well all for views 😮‍💨",ur taste bud really got inferior products well views,ur taste bud really got inferior products well views,False,-0.8350852727890015,Negative,Real Text
7jQYRdoV9RQ,"This guy judging the product by packaging don't know about the quality products 
Sugar> coco powder 
Palm oil> vegetable oil 
Maida> wheat 
Food pharma is just his best to get aware of Indian inferior products while this kind a guys makes the people believe we have",guy judging product packaging dont know quality products sugar coco powder palm oil vegetable oil maida wheat food pharma best get aware indian inferior products kind guys makes people believe,guy judging product packaging dont know quality products sugar coco powder palm oil vegetable oil maida wheat food pharma best get aware indian inferior products kind guys makes people believe,False,-0.6784285306930542,Negative,Real Text
7jQYRdoV9RQ,I don't like Oreos. Its literally made with all Sugar! 😢,dont like oreos literally made sugar,dont like oreos literally made sugar,False,-0.8793938159942627,Negative,Real Text
7jQYRdoV9RQ,"I don't actually like our Indian  commercial processed snacks and sweets that much. Ours are super salty, spicy, too tangy or damn sugary.  And people here don't even realise how bad it can be to our health. The sugar content in every Indian confectionary food are dangerously high! 

That's why it's always recommended to have healthy home cooked food.",dont actually like indian commercial processed snacks sweets much super salty spicy tangy damn sugary people dont even realise bad health sugar content every indian confectionary food dangerously high thats always recommended healthy home cooked food,dont actually like indian commercial processed snacks sweets much super salty spicy tangy damn sugary people dont even realise bad health sugar content every indian confectionary food dangerously high thats always recommended healthy home cooked food,False,-0.9534812569618225,Negative,Real Text
7jQYRdoV9RQ,Why you look like PewDiePie?,look like pewdiepie,look like pewdiepie,False,0.2532699406147003,Neutral,Real Text
Tdj4cbV6T3w,You Nailed it 👌,nailed,nailed,False,-0.15232764184474945,Neutral,Real Text
Tdj4cbV6T3w,"भारत माँ की यही पुकार,
मेक इन इंडिया, हो साकार।
उद्योगों से देश सजाएँ,
आत्मनिर्भर भारत बनाएँ।
कौशल विकास से युवा बढ़ेंगे,
नए उद्योग और काम मिलेंगे।
गाँव-शहर सब साथ चलेंगे,
मेक इन इंडिया का सपना रचेंगे।
आओ मिलकर कदम बढ़ाएँ,
मेक इन इंडिया को सफल बनाएँ।
हर घर में गूँजे यही नारा,
मेक इन इंडिया, देश हमारा।""",भरत म क यह पकर मक इन इडय ह सकर उदयग स दश सजए आतमनरभर भरत बनए कशल वकस स यव बढग नए उदयग और कम मलग गवशहर सब सथ चलग मक इन इडय क सपन रचग आओ मलकर कदम बढए मक इन इडय क सफल बनए हर घर म गज यह नर मक इन इडय दश हमर,भरत म क यह पकर मक इन इडय ह सकर उदयग स दश सजए आतमनरभर भरत बनए कशल वकस स यव बढग नए उदयग और कम मलग गवशहर सब सथ चलग मक इन इडय क सपन रचग आओ मलकर कदम बढए मक इन इडय क सफल बनए हर घर म गज यह नर मक इन इडय दश हमर,False,-0.10900379717350006,Neutral,Real Text
Tdj4cbV6T3w,Nicely documented 🔥,nicely documented,nicely documented,False,0.8827804327011108,Positive,Real Text
Tdj4cbV6T3w,"""Share of gdp is lower for manufacturing than it was in 2013-14"" that doesn't mean manufacturing didn't grow well. It's obvious to everybody it did in absolute terms. The service sector just grew much faster. The economy more than doubled in a decade, so manufacturing also doubled to stay the same %. 
Same thing when you talk about population percentage in manufacturing. India's working population has grown a lot in 10 years, it doesn't mean there aren't more people working in manufacturing today - there are, just that more people are working in other sectors - particularly because the major increase in working population came from agriculture-intense rural population due to higher birth rates. Same issue when you compare India's share in global exports, it depends too much on what happened in other countries. There are too many confounding factors in the data points you're cherrypicking. This is a strange and misleading lens to look at the state of the manufacturing sector in India today. If you were being accurate, you would have atleast shown the absolute numbers at some point which you chose not to.",share gdp lower manufacturing doesnt mean manufacturing didnt grow well obvious everybody absolute terms service sector grew much faster economy doubled decade manufacturing also doubled stay thing talk population percentage manufacturing indias working population grown lot years doesnt mean arent people working manufacturing today people working sectors particularly major increase working population came agricultureintense rural population due higher birth rates issue compare indias share global exports depends much happened countries many confounding factors data points youre cherrypicking strange misleading lens look state manufacturing sector india today accurate would atleast shown absolute numbers point chose,share gdp lower manufacturing doesnt mean manufacturing didnt grow well obvious everybody absolute terms service sector grew much faster economy doubled decade manufacturing also doubled stay thing talk population percentage manufacturing indias working population grown lot years doesnt mean arent people working manufacturing today people working sectors particularly major increase working population came agricultureintense rural population due higher birth rates issue compare indias share global exports depends much happened countries many confounding factors data points youre cherrypicking strange misleading lens look state manufacturing sector india today accurate would atleast shown absolute numbers point chose,False,0.027094349265098572,Neutral,Real Text
Tdj4cbV6T3w,He looks like a more serious Rohan Joshi XD,looks like serious rohan joshi xd,looks like serious rohan joshi xd,False,0.2152930349111557,Neutral,Real Text
Tdj4cbV6T3w,"😂😂
I hope you don't think that we're childrens!?

Come on seriously!",hope dont think childrens come seriously,hope dont think childrens come seriously,False,-0.7913392186164856,Negative,Real Text
Tdj4cbV6T3w,"India's service sector is literally too much overpowered for now. Like TCS is the global exporter of services while a US firm, wipro, infosys trail... Like come on",indias service sector literally much overpowered like tcs global exporter services us firm wipro infosys trail like come,indias service sector literally much overpowered like tcs global exporter services us firm wipro infosys trail like come,False,0.25356459617614746,Neutral,Real Text
Tdj4cbV6T3w,producing cow dung is quite enough for india,producing cow dung quite enough india,producing cow dung quite enough india,False,-0.5952586531639099,Negative,Real Text
Tdj4cbV6T3w,"Not really where it was - but rather the same proportion of where it was. The GDP has doubled, which means manufacturing has doubled, and so have services and agriculture.",really rather proportion gdp doubled means manufacturing doubled services agriculture,really rather proportion gdp doubled means manufacturing doubled services agriculture,False,0.13594844937324524,Neutral,Real Text
Tdj4cbV6T3w,"The best way to describe India, which I heard from a Chinese scholar in a TV program, is that India is one big pile of mud.  It is a very stable pile of mud.  It just needs to be ""managed"" so it does not turn the rest of the world an even bigger pile of mud.  That is the best outcome you can have about India.",best way describe india heard chinese scholar tv program india one big pile mud stable pile mud needs managed turn rest world even bigger pile mud best outcome india,best way describe india heard chinese scholar tv program india one big pile mud stable pile mud needs managed turn rest world even bigger pile mud best outcome india,False,0.31932923197746277,Neutral,Real Text
Tdj4cbV6T3w,ok boss,ok boss,ok boss,False,-0.014866486191749573,Neutral,Real Text
Tdj4cbV6T3w,There is no make in India only assembling in India India is the world's LEGO hub.,make india assembling india india worlds lego hub,make india assembling india india worlds lego hub,False,0.04892878606915474,Neutral,Real Text
Tdj4cbV6T3w,India has an ego too big for its skull.,india ego big skull,india ego big skull,False,-0.2921903729438782,Neutral,Real Text
Tdj4cbV6T3w,This is irrelevant. Just keeping pace with the economy shows that manufacturing isn't lagging. It doesn't mean the scheme failed. India tripled it's economy and so did manufacturing over this period. 300% growth over 10 years isn't a failure.,irrelevant keeping pace economy shows manufacturing isnt lagging doesnt mean scheme failed india tripled economy manufacturing period growth years isnt failure,irrelevant keeping pace economy shows manufacturing isnt lagging doesnt mean scheme failed india tripled economy manufacturing period growth years isnt failure,False,0.07731348276138306,Neutral,Real Text
Tdj4cbV6T3w,Whatever manufacturing there was has been destroyed by this govt,whatever manufacturing destroyed govt,whatever manufacturing destroyed govt,False,-0.8102403283119202,Negative,Real Text
Tdj4cbV6T3w,A total failure. India is just an assembly hub. A giant LEGO enterprise,total failure india assembly hub giant lego enterprise,total failure india assembly hub giant lego enterprise,False,-0.7806575298309326,Negative,Real Text
Tdj4cbV6T3w,"Such a generic graph based analysis was not expected. I was hoping to get some information regarding the import substitutions that may or may not have taken place, products that we have to able to export which we were not able to do so earlier etc.",generic graph based analysis expected hoping get information regarding import substitutions may may taken place products able export able earlier etc,generic graph based analysis expected hoping get information regarding import substitutions may may taken place products able export able earlier etc,False,0.17924922704696655,Neutral,Real Text
Tdj4cbV6T3w,India was never a leader just yes man to western white people,india never leader yes man western white people,india never leader yes man western white people,False,-0.7232353687286377,Negative,Real Text
Tdj4cbV6T3w,"HAHAHAHH india is useless, may india never progress past the 3rd/4th world. they don't deserve it.",hahahahh india useless may india never progress past rdth world dont deserve,hahahahh india useless may india never progress past rdth world dont deserve,False,-0.9353401064872742,Negative,Real Text
Tdj4cbV6T3w,india has the highest scammer to gdp ratio.,india highest scammer gdp ratio,india highest scammer gdp ratio,False,-0.8193236589431763,Negative,Real Text
Tdj4cbV6T3w,India is Superpower in Telling Stories and doing Good debate. China is Superpower in Innovation and Development.,india superpower telling stories good debate china superpower innovation development,india superpower telling stories good debate china superpower innovation development,False,0.7080817818641663,Positive,Real Text
Tdj4cbV6T3w,Except tamil nadu not a single state did well in manufacturing,except tamil nadu single state well manufacturing,except tamil nadu single state well manufacturing,False,-0.008463311940431595,Neutral,Real Text
Tdj4cbV6T3w,"No wonder  ur analysis, given Shekhar Gupta's pencant fir Congress..I think we should give up on watching this biased channel!",wonder ur analysis given shekhar guptas pencant fir congressi think give watching biased channel,wonder ur analysis given shekhar guptas pencant fir congressi think give watching biased channel,False,-0.3662258982658386,Neutral,Real Text
Tdj4cbV6T3w,"Bad headline and even worse analysis. The delta between 17 and 18 is not significant. It could be just cycles. If it had fallen from 22 to 17, yes India should be worried. India is going through a realignment of resources. And COVID hit manufacturing and infrastructure jobs the most. The rate should come back up. The real issue India faces is decreased consumption in the west due to aging and other factors. Exports cannot grow at the required pace anymore. India needs to figure out what new sectors will get it to 10%+ real growth overall on an average. India has missed the low cost export manufacturing bus and it cannot prosper from this segment. There is heavy competition now which China did not have when it rapidly grew between 2000 and 2010.",bad headline even worse analysis delta significant could cycles fallen yes india worried india going realignment resources covid hit manufacturing infrastructure jobs rate come back real issue india faces decreased consumption west due aging factors exports cannot grow required pace anymore india needs figure new sectors get real growth overall average india missed low cost export manufacturing bus cannot prosper segment heavy competition china rapidly grew,bad headline even worse analysis delta significant could cycles fallen yes india worried india going realignment resources covid hit manufacturing infrastructure jobs rate come back real issue india faces decreased consumption west due aging factors exports cannot grow required pace anymore india needs figure new sectors get real growth overall average india missed low cost export manufacturing bus cannot prosper segment heavy competition china rapidly grew,False,-0.722576379776001,Negative,Real Text
